source,search_query,code,product_name,generic_name,brands,categories,categories_tags,labels,labels_tags,ingredients_text,ingredients_tags,packaging,packaging_tags,countries,countries_tags,stores,origins,origins_tags,manufacturing_places,ecoscore_grade,ecoscore_score,image_url,last_modified_t,created_t,has_product_name,has_brand,has_categories,has_labels,has_ingredients,has_packaging,has_country,has_image,has_ecoscore
food,milch,4061462842764,Haltbare Fettarme Milch,Haltbare Fettarme Milch,Milsani,"Beverages, Milks","['en:beverages-and-beverages-preparations', 'en:beverages', 'en:dairies', 'en:milks-liquid-and-powder', 'en:milks']",Non-vegan,['en:non-vegan'],"Fettarme Mich 1,5 % Fett","['de:Fettarme Mich 1', 'de:5\xa0% Fett']",,[],Germany,['en:germany'],"Aldi Nord, Aldi Süd",de:DE RP 247 EG,['de:DE RP 247 EG'],Deutschland,d,38.0,https://images.openfoodfacts.org/images/products/406/146/284/2764/front_de.207.400.jpg,1781017794,1653558841,True,True,True,True,True,False,True,True,True
food,milch,20917920,Griechisches Joghurt 2% Fett,"Joghurterzeugnis, 2% Fett",Milbona,Greek-style yogurts,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:desserts', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:yogurts', 'en:greek-style-yogurts']","Ohne Gentechnik, Made in Germany","['en:no-gmos', 'de:ohne-gentechnik', 'en:made-in-germany']","Milch, Magermilchkonzentrat, Milcheiweißerzeugnis, Joghurtkulturen","['en:milk', 'en:dairy', 'en:skimmed-milk', 'en:milk-proteins', 'en:protein', 'en:animal-protein', 'en:lactic-ferments', 'en:ferment', 'en:microbial-culture']","Kunststoff, PP - Polypropylen, JETB11","['en:plastic', 'en:pp-polypropylene', 'de:jetb11']","Austria, Germany","['en:austria', 'en:germany']",lidl,,[],,a,76.0,https://images.openfoodfacts.org/images/products/000/002/091/7920/front_de.76.400.jpg,1780287670,1493828579,True,True,True,True,True,True,True,True,True
food,milch,4104420207448,Kokos Natur vegan,,Alnatura,"Coconut yogurts, Coconutmilk yogurts, de:Veganer Joghurtersat","['en:plant-based-foods-and-beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:dairy-substitutes', 'en:desserts', 'en:vegan-products', 'en:dairy-desserts', 'en:non-dairy-desserts', 'en:non-dairy-fermented-foods', 'en:fermented-dairy-desserts', 'en:non-dairy-yogurts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts', 'en:coconut-yogurts', 'en:coconutmilk-yogurts', 'de:Veganer Joghurtersat']","AT-BIO-402, Made in the EU, No added sugar, The Vegan Society, de:Bio label German, de:VEGAN SOCIETY VEGAN LOGO","['en:vegetarian', 'en:organic', 'en:eu-organic', 'en:vegan', 'en:at-bio-402', 'en:made-in-the-eu', 'en:no-added-sugar', 'en:the-vegan-society', 'de:Bio label German', 'de:VEGAN SOCIETY VEGAN LOGO']","Kokosmilch* 95 % (Wasser, Kokosmark* 24 %), Tapiokastärke*, Stabilisator: Johannisbrotkernmehl*, Meersalz, Milchsäurebakterienkulturen *aus biologischer Landwirtschaft.","['en:coconut-milk', 'en:fruit', 'en:coconut', 'en:tapioca', 'en:starch', 'en:stabiliser', 'en:sea-salt', 'en:salt', 'en:lactic-ferments', 'en:ferment', 'en:microbial-culture', 'en:water', 'en:carob-seed-flour', 'en:vegetable', 'en:flour', 'en:legume', 'en:pulse', 'en:carob-bean']",Pot,['en:pot'],"France, Germany, Switzerland, world","['en:france', 'en:germany', 'en:switzerland', 'en:world']",Alnatura,Non European Union,['en:non-european-union'],,a-plus,94.0,https://images.openfoodfacts.org/images/products/410/442/020/7448/front_en.80.400.jpg,1777712631,1528016474,True,True,True,True,True,True,True,True,True
food,milch,4001954165803,"Kerrgold extra XXL, ungesalzen",,"Kerrygold, Ornua Deutschland","Unsalted butters, de:Mischstreichfett","['en:dairies', 'en:fats', 'en:spreads', 'en:spreadable-fats', 'en:animal-fats', 'en:dairy-spreads', 'en:milkfat', 'en:butters', 'de:mischfette', 'en:unsalted-butters', 'de:mischstreichfett']",,[],"Butter (63%), Wasser, Rapsöl (13%).","['en:butter', 'en:dairy', 'en:water', 'en:rapeseed-oil', 'en:oil-and-fat', 'en:vegetable-oil-and-fat']","Kunststoff,Pappe,PP - Polypropylen","['en:plastic', 'en:pp-polypropylene', 'en:cardboard']",Germany,['en:germany'],"Aldi, Edeka, Kaufland, Netto MD, Penny, Rewe",Ireland,['en:ireland'],,d,30.0,https://images.openfoodfacts.org/images/products/400/195/416/5803/front_de.84.400.jpg,1774688535,1488796051,True,True,True,False,True,True,True,True,True
food,milch,4006402046192,Bergbauern mild nussig Käse,"Schnittkäse, 48% Fett i. Tr.",Bergader,Sliced cheeses,"['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:cheeses', 'en:sliced-cheeses']","No gluten, Ohne Gentechnik, No lactose","['en:no-gluten', 'en:no-gmos', 'de:ohne-gentechnik', 'en:no-lactose']","Pasteurisierte Milch, Kochsalz, Käsereikulturen, mikrobieller Labaustauschstoff.","['en:milk', 'en:dairy', 'en:salt', 'en:lactic-ferments', 'en:ferment', 'en:microbial-culture', 'en:microbial-coagulating-enzyme', 'en:enzyme', 'en:coagulating-enzyme']","Plastic,Pack","['en:plastic', 'en:packet']",Germany,['en:germany'],"Norma, Penny, Rewe, real GmbH",,[],Waging,d,39.0,https://images.openfoodfacts.org/images/products/400/640/204/6192/front_de.67.400.jpg,1775494003,1533801333,True,True,True,True,True,True,True,True,True
food,kaffee,5411188130055,"Alpro Sojadrink, Schokoladen-Geschmack, Protein 1L","Sojadrink, Schokoladengeschmack, angereichert mit Calcium und Vitaminen.",alpro,Chocolate soy-based drinks,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:dairy-substitutes', 'en:milk-substitutes', 'en:plant-based-beverages', 'en:plant-based-milk-alternatives', 'en:legume-based-drinks', 'en:soy-based-drinks', 'en:chocolate-soy-based-drinks']","No gluten, No artificial sweeteners, Vegan, FSC, Nutriscore Grade A, Rainforest Alliance Cocoa, Rainforest Alliance Coffee, Rich in vegetable protein","['en:vegetarian', 'en:no-gluten', 'en:no-artificial-sweeteners', 'en:source-of-proteins', 'en:vegan', 'en:fsc', 'en:high-proteins', 'en:nutriscore', 'en:nutriscore-grade-a', 'en:rainforest-alliance', 'en:rainforest-alliance-cocoa', 'en:rainforest-alliance-coffee', 'en:rich-in-vegetable-protein']","SOJABASIS (Wasser, geschälte SOJABOHNEN (12%)), Zucker, Magerkakao (1,6%), Calciumcarbonat, Aromen, Meersalz, Säureregulator (Kaliumphosphate), Stabilisator (Gellan), Vitamine (B2, D2). Von Natur aus gluten - und laktosefrei.","['en:soy-base', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:cocoa', 'en:plant', 'en:e170i', 'en:e170', 'en:flavouring', 'en:sea-salt', 'en:salt', 'en:acidity-regulator', 'en:stabiliser', 'en:vitamins', 'en:e101', 'en:ergocalciferol', 'en:vitamin-d', 'de:Von Natur aus gluten', 'de:und laktosefrei', 'en:water', 'en:soya-bean', 'en:vegetable', 'en:legume', 'en:pulse', 'en:soya', 'en:e340', 'en:e418']","Tetra Pak,Tetra Brik Aseptic,Composite-carton,Other plastic-cap","['en:multilayer-composite', 'en:tetra-pak', 'en:tetra-brik-aseptic', 'en:composite-carton', 'en:other-plastic-cap']","Belgium, Bulgaria, Czech Republic, Denmark, Finland, France, Germany, Greece, Ireland, Italy, Norway, Poland, Romania, Sweden, Switzerland, United Kingdom","['en:belgium', 'en:bulgaria', 'en:czech-republic', 'en:denmark', 'en:finland', 'en:france', 'en:germany', 'en:greece', 'en:ireland', 'en:italy', 'en:norway', 'en:poland', 'en:romania', 'en:sweden', 'en:switzerland', 'en:united-kingdom']","biedronka, coop, k-market, k-supermarket, rewe",Europe,['en:europe'],,a-plus,98.0,https://images.openfoodfacts.org/images/products/541/118/813/0055/front_en.252.400.jpg,1781030296,1571048886,True,True,True,True,True,True,True,True,True
food,kaffee,4056489440628,Freeze Dried Instant Coffee,,Bellarom,"Beverages, Freeze-dried instant coffees, it:caffe-solubile, it:coffee-solubile","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:beverage-preparations', 'en:freeze-dried-foods', 'en:instant-beverages', 'en:freeze-dried-plant-based-foods', 'en:instant-coffees', 'en:freeze-dried-instant-coffees', 'it:caffe-solubile', 'it:coffee-solubile']",Rainforest Alliance,['en:rainforest-alliance'],freeze dried instant coffee,"['en:instant-coffee', 'en:coffee']","it:barattolo vetro, en:glass-bottle, en:hdpe-lid","['en:glass-bottle', 'en:hdpe-lid', 'it:barattolo-vetro']","Belgium, Finland, France, Germany, Italy, Morocco, Netherlands, Sweden, Switzerland, United Kingdom","['en:belgium', 'en:finland', 'en:france', 'en:germany', 'en:italy', 'en:morocco', 'en:netherlands', 'en:sweden', 'en:switzerland', 'en:united-kingdom']",Lidl,Non European Union,['en:non-european-union'],,unknown,,https://images.openfoodfacts.org/images/products/405/648/944/0628/front_en.26.400.jpg,1776921748,1633634150,True,True,True,True,True,True,True,True,False
food,kaffee,8711000522967,löslichen Kaffee,,Maxwell House,"Hot beverages, Coffees, Instant coffees","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:hot-beverages', 'en:beverage-preparations', 'en:coffees', 'en:instant-beverages', 'en:instant-coffees']","Green Dot, Triman, Point Vert","['en:green-dot', 'fr:triman', 'en:Point Vert']",Café soluble lyophilisé,['en:cafe-soluble-lyophilise'],"Plastic,Glass,Jar,fr:Bocal en verre","['en:plastic', 'en:glass', 'en:jar', 'fr:bocal-en-verre']","Algeria, France, Germany, Morocco, Senegal","['en:algeria', 'en:france', 'en:germany', 'en:morocco', 'en:senegal']","Auchan, Leclerc, Magasins U, carrefour.fr",,[],,unknown,,https://images.openfoodfacts.org/images/products/871/100/052/2967/front_en.50.400.jpg,1773474417,1474106187,True,True,True,True,True,True,True,True,False
food,kaffee,7613036305846,Instant Kaffee,,"Nestlé, 3x Nescafé Classic 11.26 - 2x Nescafé Gold 11.26, 3x Nescafé Classic 11.26 - 3x Nescafé Gold 11.26, 3x Nescafé Classic 11.27 - 2x Nescafé Gold 11.26, 3x Nescafé Gold 11.26, Nescafé, Nescafé Gold","Beverages, Coffees, Freeze-dried instant coffees","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:beverage-preparations', 'en:coffees', 'en:freeze-dried-foods', 'en:instant-beverages', 'en:freeze-dried-plant-based-foods', 'en:instant-coffees', 'en:freeze-dried-instant-coffees']","Green Dot, de:Unter Schutzatmosphäre verpackt","['en:green-dot', 'de:Unter Schutzatmosphäre verpackt']",Kaffee,['en:coffee'],Glas,['en:glass'],Germany,['en:germany'],"Aldi, Combi, Edeka, Kaufland, Lidl, Penny, Rewe",,[],,unknown,,https://images.openfoodfacts.org/images/products/761/303/630/5846/front_de.106.400.jpg,1776694189,1553799240,True,True,True,True,True,True,True,True,False
food,kaffee,4337256381185,Typ Cappuccino classic,,"Deutsche Extrakt Kaffee, REWE, ja!",Powdered cappucino,"['en:beverages-and-beverages-preparations', 'en:beverage-preparations', 'en:instant-beverages', 'en:instant-coffees', 'en:powdered-cappucino']",Nutriscore Grade E,"['en:nutriscore', 'en:nutriscore-grade-e']","Süßmolkenpulver, Zucker, Glukosesirup, löslicher Bohnenkaffee¹ 14%, Kokosfett, Magermilchpulver 5,6%, Molkenpermeatpulver, Speisesalz, Stabilisator (Kaliumphosphate),Säureregulator (Kaliumcarbonate), Emulgator (Diacetylweinsäureester von Mono - und Diglyceriden von Speisefettsäuren), Maltodextrin.","['en:sweet-whey-powder', 'en:dairy', 'en:whey', 'en:sweet-whey', 'en:sugar', 'en:added-sugar', 'en:disaccharide', 'en:glucose-syrup', 'en:monosaccharide', 'en:glucose', 'de:löslicher-bohnenkaffee', 'en:coconut-fat', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-fat', 'en:skimmed-milk-powder', 'en:milk-powder', 'de:molkenpermeatpulver', 'en:salt', 'en:stabiliser', 'en:acidity-regulator', 'en:emulsifier', 'en:maltodextrin', 'en:e340', 'en:e501', 'en:e472e']",,[],"Germany, Morocco","['en:germany', 'en:morocco']",,,[],,unknown,,https://images.openfoodfacts.org/images/products/433/725/638/1185/front_de.29.400.jpg,1774519741,1653305903,True,True,True,True,True,False,True,True,False
food,kaffee,20991241,Belladonna Löslicher Kaffee Entkoffeiniert,,Lidl,Decaffeinated instant coffees,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:beverage-preparations', 'en:coffees', 'en:instant-beverages', 'en:decaffeinated-coffees', 'en:instant-coffees', 'en:decaffeinated-instant-coffees']","Rainforest Alliance Coffee, Triman","['en:rainforest-alliance', 'en:rainforest-alliance-coffee', 'fr:triman']","Café soluble, décaféiné, lyophilisé.","['en:instant-coffee', 'en:coffee', 'fr:décaféiné', 'fr:lyophilisé']",,[],"Germany, United Kingdom","['en:germany', 'en:united-kingdom']",lidl,,[],,unknown,,https://images.openfoodfacts.org/images/products/000/002/099/1241/front_en.3.400.jpg,1780530075,1573637064,True,True,True,True,True,False,True,True,False
food,kaffee,8000070063334,Café grains Carte noire,,"CARTE NOIR, Carte Noire","Beverages, Arabica coffees, Coffee beans","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:beverage-preparations', 'en:coffees', 'en:arabica-coffees', 'en:coffee-beans']",,[],café torréfié en grains,"['en:roasted-coffee-beans', 'en:coffee', 'en:roasted-coffee']",,[],"France, Germany","['en:france', 'en:germany']",,,[],,f,-15.0,https://images.openfoodfacts.org/images/products/800/007/006/3334/front_fr.3.400.jpg,1774777280,1677928732,True,True,True,False,True,False,True,True,True
food,kaffee,4000508040306,Jacobs Gold,Instant-Kaffee,Wunderbar,"Beverages, Coffees, Instant coffees","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:beverage-preparations', 'en:coffees', 'en:instant-beverages', 'en:instant-coffees']","Green Dot, Made in Germany, de:Unter Schutzatmosphäre verpackt","['en:green-dot', 'en:made-in-germany', 'de:Unter Schutzatmosphäre verpackt']",Löslicher Kaffee,"['en:instant-coffee', 'en:coffee']",Glas,['en:glass'],Germany,['en:germany'],"Edeka, Penny, Rewe","Netherlands, Germany, Non European Union","['en:netherlands', 'en:germany', 'en:non-european-union']",,unknown,,https://images.openfoodfacts.org/images/products/400/050/804/0306/front_de.76.400.jpg,1777445584,1548767944,True,True,True,True,True,True,True,True,False
food,kaffee,4056489600596,Bellarom Gold,,Bellarom,"Beverages, Ground coffees","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:beverage-preparations', 'en:coffees', 'en:ground-coffees']",Rainforest Alliance,['en:rainforest-alliance'],,[],,[],"Bulgaria, Denmark, Germany, Romania, United Kingdom","['en:bulgaria', 'en:denmark', 'en:germany', 'en:romania', 'en:united-kingdom']",Lidl,,[],,f,-5.0,https://images.openfoodfacts.org/images/products/405/648/960/0596/front_en.5.400.jpg,1778136169,1669988759,True,True,True,True,False,False,True,True,True
food,kaffee,4008167103714,Dallmayr Prodomo Kaffee,,Dallmayr,"Plant-based beverages, Coffee capsules","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:hot-beverages', 'en:plant-based-beverages', 'en:beverage-preparations', 'en:coffees', 'en:capsules', 'en:coffee-capsules']",FSC Recycling,"['en:fsc', 'en:fsc-recycling']",Arabica Kaffee 100%,"['en:arabica-coffee', 'en:coffee']","Papier, Aluminiumfolie","['en:paper', 'de:aluminiumfolie']","Austria, Germany, Lithuania, Poland, Romania, Ukraine","['en:austria', 'en:germany', 'en:lithuania', 'en:poland', 'en:romania', 'en:ukraine']","Edeka, Interspar, Lidl, NP",,[],Germany,f,-6.0,https://images.openfoodfacts.org/images/products/400/816/710/3714/front_de.90.400.jpg,1780924875,1475672199,True,True,True,True,True,True,True,True,True
food,kaffee,8711000708651,Krönung Signature,,"Jabobs, Jacobs, Jacobs Douwe Egberts","Beverages, Coffees","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:coffees']",,[],The Netherlands Verbraucherservice: 0800-5736736 (gebührenfrel in DE) www.jacobscoffee.com 8 711000&quot;708651&quot;&gt;,"['en:verbraucherservice', 'en:0800-5736736', 'en:www-jacobscoffee-com-8-711000-708651', 'en:gebuhrenfrel-in-de']",,[],"Germany, Morocco","['en:germany', 'en:morocco']",,,[],,unknown,,https://images.openfoodfacts.org/images/products/871/100/070/8651/front_de.3.400.jpg,1773951100,1714411669,True,True,True,False,True,False,True,True,False
food,kaffee,8000070053465,Qualità Oro - Kapseln,,"LavAzza - Luigi Lavazza S.p.A., Lavazza",Nespresso-compatible coffee capsules,"['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:hot-beverages', 'en:beverage-preparations', 'en:coffees', 'en:capsules', 'en:coffee-capsules', 'en:nespresso-compatible-coffee-capsules']",Made in Italy,['en:made-in-italy'],gemahlener Röstkaffee,"['en:roasted-coffee', 'en:coffee']",,[],"France, Germany, Italy, Morocco","['en:france', 'en:germany', 'en:italy', 'en:morocco']",,,[],,f,-20.0,https://images.openfoodfacts.org/images/products/800/007/005/3465/front_de.13.400.jpg,1773306290,1626538729,True,True,True,True,True,False,True,True,True
food,kaffee,4337256382304,Typ Cappuccino - weniger süß im Geschmack,Getränkepulver mit löslichem Bohnenkaffee,ja!,"Beverages, Coffees, Powdered cappucino","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:beverage-preparations', 'en:coffees', 'en:instant-beverages', 'en:instant-coffees', 'en:powdered-cappucino']","Nutriscore Grade C, Nutriscore Grade D","['en:nutriscore', 'en:nutriscore-grade-c', 'en:nutriscore-grade-d']","Süßmolkenpulver, Maltodextrin,  Kokosfett, Glucosesirup 18%, Magermilchpulver 5,6%,  Getränkepulver mit löslichem Bohnenkaffee Molkenpermeatpulver, Speisesalz, Stabilisator (Kaliumphosphate), Säureregulator (Kaliumcarbonate), Emulgator (Diacetylweinsäureester von Mono - und Diglyceriden von Speisefettsäuren)","['en:sweet-whey-powder', 'en:dairy', 'en:whey', 'en:sweet-whey', 'en:maltodextrin', 'en:coconut-fat', 'en:oil-and-fat', 'en:vegetable-oil-and-fat', 'en:vegetable-fat', 'en:glucose-syrup', 'en:added-sugar', 'en:monosaccharide', 'en:glucose', 'en:skimmed-milk-powder', 'en:milk-powder', 'de:getränkepulver-mit-löslichem-bohnenkaffee-molkenpermeatpulver', 'en:salt', 'en:stabiliser', 'en:acidity-regulator', 'en:emulsifier', 'en:e340', 'en:e501', 'en:e472e']",,[],"Germany, Morocco","['en:germany', 'en:morocco']",REWE,,[],"Deutschland, Hamburg",unknown,,https://images.openfoodfacts.org/images/products/433/725/638/2304/front_de.44.400.jpg,1774519405,1652517027,True,True,True,True,True,False,True,True,False
food,kaffee,4005500005827,Nescafé Classic,,"Nestlé, Nescafé","Beverages, Coffees, Instant coffees","['en:beverages-and-beverages-preparations', 'en:plant-based-foods-and-beverages', 'en:beverages', 'en:plant-based-foods', 'en:beverage-preparations', 'en:coffees', 'en:instant-beverages', 'en:instant-coffees']",,[],Löslicher Bohnenkaffee,['de:löslicher-bohnenkaffee'],"Glas, Produkt","['en:glass', 'de:produkt']","France, Germany, Spain","['en:france', 'en:germany', 'en:spain']",Lidl,,[],,unknown,,https://images.openfoodfacts.org/images/products/400/550/000/5827/front_en.45.400.jpg,1772197862,1523692838,True,True,True,False,True,True,True,True,False
food,kaffee,8000070020559,"Kaffee, Café en grains 100% arabica",,Lavazza,Coffees,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:coffees']",,[],,[],Bag,['en:bag'],"Belgium, France, Germany","['en:belgium', 'en:france', 'en:germany']",carrefour.fr,,[],,unknown,,https://images.openfoodfacts.org/images/products/800/007/002/0559/front_en.6.400.jpg,1773720693,1584287318,True,True,True,False,False,True,True,True,False
food,kaffee,4066447415254,Dinkelkaffee mit Zichorie,,dmBio,"Beverages, getranke, getranke-und-getrankezubereitungen, getrankezubereitungen, heissgetranke, heissgetranke-zum-aufgliessen, losliche-kaffees, it:Dinkel kaffee, it:Dinkel-kaffee","['en:beverages-and-beverages-preparations', 'en:beverages', 'en:getranke', 'en:getranke-und-getrankezubereitungen', 'en:getrankezubereitungen', 'en:heissgetranke', 'en:heissgetranke-zum-aufgliessen', 'en:losliche-kaffees', 'it:Dinkel kaffee', 'it:Dinkel-kaffee']","DE-ÖKO-005, European Vegetarian Union Vegan, Made in Germany, Naturland","['en:vegetarian', 'en:organic', 'en:eu-organic', 'en:vegan', 'en:de-oko-005', 'en:european-vegetarian-union', 'en:european-vegetarian-union-vegan', 'en:made-in-germany', 'en:naturland']",80% DINKEL 20% Zichorie,['de:DINKEL 20\xa0% Zichorie'],,[],Germany,['en:germany'],dm,Germany,['en:germany'],,unknown,,https://images.openfoodfacts.org/images/products/406/644/741/5254/front_de.57.400.jpg,1780664585,1694256024,True,True,True,True,True,False,True,True,False
